player_mapping_key,role,season,game_type,train_team_id,train_player_id,trackman_team_name,current_trackman_player_id,player_mapping_status,player_mapping_status_ko,mapping_basis,team_mapping_status,strict_representative_trackman_player_id,strict_exact_candidates,strict_exact_candidate_count,strict_reverse_train_player_count,strict_exact_top_rows,strict_exact_top_games,strict_exact_total_rows,strict_exact_total_games,strict_exact_purity,global_representative_trackman_player_id,global_exact_candidates,global_exact_candidate_count,global_reverse_train_player_count,global_exact_top_rows,global_exact_top_games,global_exact_total_rows,global_exact_total_games,global_exact_purity,global_exact_strict_contexts,final_observed_trackman_player_candidates,final_linked_role_observations,final_linked_games,final_confirmed_id_matches,final_confirmed_id_mismatches,train_role_observations,train_games
4097,pitcher,2020,R,12,21875,DOO_BEA,76329,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,76329,DOO_BEA/76329:443rows/36games,1,1,443,36,443,36,1.0,76329,76329:800rows/79games,1,1,800,79,800,79,1.0,5,76329:665rows/56games,665,56,665,0,783,62
4098,pitcher,2020,R,12,21940,DOO_BEA,,unresolved_global_conflict,엄격 키 근거 없음·전역 선수 매핑 충돌,,confirmed_exact,,,0,0,0,0,0,0,,77211,77211:3351rows/139games,1,2,3351,139,3351,139,1.0,5,77211:379rows/4games,379,4,0,0,467,5
4099,pitcher,2020,R,12,21943,DOO_BEA,77263,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,77263,DOO_BEA/77263:339rows/17games,1,1,339,17,339,17,1.0,77263,77263:1791rows/111games,1,1,1791,111,1791,111,1.0,6,77263:538rows/29games,538,29,538,0,552,30
4100,pitcher,2020,R,12,22131,DOO_BEA,79229,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79229,DOO_BEA/79229:1182rows/13games,1,1,1182,13,1182,13,1.0,79229,79229:3119rows/35games,1,1,3119,35,3119,35,1.0,4,79229:1943rows/22games,1943,22,1943,0,2373,27
4101,pitcher,2020,R,12,22293,DOO_BEA,61643,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61643,DOO_BEA/61643:596rows/27games,1,1,596,27,596,27,1.0,61643,61643:3222rows/162games,1,1,3222,162,3222,162,1.0,9,61643:941rows/47games,941,47,941,0,1023,50
4102,pitcher,2020,R,12,22427,DOO_BEA,62242,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62242,DOO_BEA/62242:481rows/30games,1,1,481,30,481,30,1.0,62242,62242:1983rows/117games,1,1,1983,117,1983,117,1.0,6,62242:638rows/41games,638,41,638,0,651,42
4103,pitcher,2020,R,12,22525,DOO_BEA,63248,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63248,DOO_BEA/63248:529rows/21games,1,1,529,21,529,21,1.0,63248,63248:2156rows/115games,1,1,2156,115,2156,115,1.0,7,63248:899rows/32games,899,32,899,0,972,36
4104,pitcher,2020,R,12,22598,DOO_BEA,62951,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62951,DOO_BEA/62951:156rows/12games,1,1,156,12,156,12,1.0,62951,62951:1646rows/100games,1,1,1646,100,1646,100,1.0,9,62951:390rows/24games,390,24,390,0,444,27
4105,pitcher,2020,R,12,22834,DOO_BEA,66291,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66291,DOO_BEA/66291:1341rows/23games,1,1,1341,23,1341,23,1.0,66291,66291:6020rows/131games,1,1,6020,131,6020,131,1.0,7,66291:2108rows/39games,2108,39,2108,0,2235,42
4106,pitcher,2020,R,12,22840,DOO_BEA,65241,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65241,DOO_BEA/65241:391rows/22games,1,1,391,22,391,22,1.0,65241,65241:1107rows/51games,1,1,1107,51,1107,51,1.0,11,65241:618rows/35games,618,35,618,0,654,37
4107,pitcher,2020,R,12,23182,DOO_BEA,62294,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62294,DOO_BEA/62294:9rows/1games,1,1,9,1,9,1,1.0,62294,62294:38rows/3games,1,1,38,3,38,3,1.0,3,62294:9rows/1games,9,1,9,0,9,1
4108,pitcher,2020,R,12,23235,DOO_BEA,67246,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67246,DOO_BEA/67246:84rows/6games,1,1,84,6,84,6,1.0,67246,67246:2829rows/151games,1,1,2829,151,2829,151,1.0,7,67246:238rows/14games,238,14,238,0,269,16
4109,pitcher,2020,R,12,23236,DOO_BEA,67259,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67259,DOO_BEA/67259:43rows/2games,1,1,43,2,43,2,1.0,67259,67259:148rows/7games,1,1,148,7,148,7,1.0,4,67259:112rows/4games,112,4,112,0,112,4
4110,pitcher,2020,R,12,23238,DOO_BEA,67266,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67266,DOO_BEA/67266:593rows/32games,1,1,593,32,593,32,1.0,67266,67266:2341rows/155games,1,1,2341,155,2341,155,1.0,6,67266:1064rows/57games,1064,57,1064,0,1230,63
4111,pitcher,2020,R,12,23536,DOO_BEA,64805,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64805,DOO_BEA/64805:408rows/14games,1,1,408,14,408,14,1.0,64805,64805:1536rows/71games,1,1,1536,71,1536,71,1.0,7,64805:986rows/33games,986,33,986,0,989,33
4112,pitcher,2020,R,12,23554,DOO_BEA,63292,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63292,DOO_BEA/63292:400rows/5games,1,1,400,5,400,5,1.0,63292,63292:1376rows/28games,1,1,1376,28,1376,28,1.0,5,63292:468rows/7games,468,7,468,0,477,8
4113,pitcher,2020,R,12,23561,DOO_BEA,67263,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67263,DOO_BEA/67263:1289rows/25games,1,1,1289,25,1289,25,1.0,67263,67263:7966rows/121games,1,1,7966,121,7966,121,1.0,6,67263:1967rows/38games,1967,38,1967,0,2148,42
4114,pitcher,2020,R,12,23565,DOO_BEA,68200,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68200,DOO_BEA/68200:315rows/12games,1,1,315,12,315,12,1.0,68200,68200:1231rows/43games,1,1,1231,43,1231,43,1.0,5,68200:975rows/28games,975,28,975,0,998,29
4115,pitcher,2020,R,12,23617,DOO_BEA,68249,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68249,DOO_BEA/68249:37rows/1games,1,1,37,1,37,1,1.0,68249,68249:1594rows/41games,1,1,1594,41,1594,41,1.0,6,68249:37rows/1games,37,1,37,0,67,2
4116,pitcher,2020,R,12,23727,DOO_BEA,68207,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68207,DOO_BEA/68207:13rows/1games,1,1,13,1,13,1,1.0,68207,68207:103rows/5games,1,1,103,5,103,5,1.0,3,68207:13rows/1games,13,1,13,0,13,1
4117,pitcher,2020,R,12,23737,DOO_BEA,69205,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69205,DOO_BEA/69205:50rows/3games,1,1,50,3,50,3,1.0,69205,69205:812rows/37games,1,1,812,37,812,37,1.0,6,69205:88rows/5games,88,5,88,0,88,5
4118,pitcher,2020,R,12,23781,DOO_BEA,593417,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,593417,DOO_BEA/593417:1420rows/14games,1,1,1420,14,1420,14,1.0,593417,593417:4767rows/50games,1,1,4767,50,4767,50,1.0,4,593417:3019rows/30games,3019,30,3019,0,3144,31
4119,pitcher,2020,R,12,23944,DOO_BEA,623167,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,623167,DOO_BEA/623167:1350rows/15games,1,1,1350,15,1350,15,1.0,623167,623167:1350rows/15games,1,1,1350,15,1350,15,1.0,1,623167:1951rows/21games,1951,21,1951,0,1953,21
4120,pitcher,2020,R,12,23947,DOO_BEA,50262,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50262,DOO_BEA/50262:56rows/2games,1,1,56,2,56,2,1.0,50262,50262:213rows/6games,1,1,213,6,213,6,1.0,3,50262:80rows/4games,80,4,80,0,80,4
4121,pitcher,2020,R,12,23951,DOO_BEA,50296,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50296,DOO_BEA/50296:41rows/2games,1,1,41,2,41,2,1.0,50296,50296:155rows/5games,1,1,155,5,155,5,1.0,2,50296:132rows/4games,132,4,132,0,136,4
4122,pitcher,2020,R,12,23952,DOO_BEA,50298,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,50298,50298:143rows/6games,1,1,143,6,143,6,1.0,4,50298:47rows/3games,47,3,47,0,47,3
4123,pitcher,2020,R,12,23953,DOO_BEA,50203,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50203,DOO_BEA/50203:114rows/8games,1,1,114,8,114,8,1.0,50203,50203:561rows/33games,1,1,561,33,561,33,1.0,6,50203:184rows/13games,184,13,184,0,215,14
4124,pitcher,2020,R,13,21432,LG_TWI,73801,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,73801,LG_TWI/73801:536rows/29games,1,1,536,29,536,29,1.0,73801,73801:1918rows/118games,1,1,1918,118,1918,118,1.0,11,73801:850rows/51games,850,51,850,0,935,56
4125,pitcher,2020,R,13,21795,LG_TWI,76455,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,76455,LG_TWI/76455:851rows/9games,1,1,851,9,851,9,1.0,76455,76455:2703rows/30games,1,1,2703,30,2703,30,1.0,4,76455:1061rows/12games,1061,12,1061,0,1159,13
4126,pitcher,2020,R,13,21998,LG_TWI,78148,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,78148,LG_TWI/78148:941rows/10games,1,1,941,10,941,10,1.0,78148,78148:4134rows/63games,1,1,4134,63,4134,63,1.0,9,78148:1664rows/18games,1664,18,1664,0,1757,19
4127,pitcher,2020,R,13,22007,LG_TWI,78819,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,78819,LG_TWI/78819:26rows/1games,1,1,26,1,26,1,1.0,78819,78819:190rows/10games,1,1,190,10,190,10,1.0,4,78819:32rows/2games,32,2,32,0,32,2
4128,pitcher,2020,R,13,22094,LG_TWI,79140,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79140,LG_TWI/79140:387rows/25games,1,1,387,25,387,25,1.0,79140,79140:2453rows/143games,1,1,2453,143,2453,143,1.0,11,79140:757rows/51games,757,51,757,0,790,54
4129,pitcher,2020,R,13,22110,LG_TWI,79617,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79617,LG_TWI/79617:6rows/1games,1,1,6,1,6,1,1.0,79617,79617:164rows/5games,1,1,164,5,164,5,1.0,3,79617:22rows/2games,22,2,22,0,36,3
4130,pitcher,2020,R,13,22123,LG_TWI,79825,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79825,LG_TWI/79825:284rows/15games,1,1,284,15,284,15,1.0,79825,79825:714rows/41games,1,1,714,41,714,41,1.0,4,79825:404rows/23games,404,23,404,0,447,25
4131,pitcher,2020,R,13,22234,LG_TWI,60845,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60845,LG_TWI/60845:56rows/3games,1,1,56,3,56,3,1.0,60845,60845:607rows/32games,1,1,607,32,607,32,1.0,4,60845:76rows/4games,76,4,76,0,76,4
4132,pitcher,2020,R,13,22261,LG_TWI,60181,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60181,LG_TWI/60181:71rows/4games,1,1,71,4,71,4,1.0,60181,60181:534rows/30games,1,1,534,30,534,30,1.0,5,60181:71rows/4games,71,4,71,0,71,4
4133,pitcher,2020,R,13,22277,LG_TWI,61101,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61101,LG_TWI/61101:1455rows/15games,1,1,1455,15,1455,15,1.0,61101,61101:7820rows/98games,1,1,7820,98,7820,98,1.0,8,61101:2360rows/24games,2360,24,2360,0,2601,27
4134,pitcher,2020,R,13,22278,LG_TWI,61145,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61145,LG_TWI/61145:53rows/3games,1,1,53,3,53,3,1.0,61145,61145:3446rows/128games,1,1,3446,128,3446,128,1.0,12,61145:133rows/4games,133,4,133,0,133,4
4135,pitcher,2020,R,13,22302,LG_TWI,60337,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60337,LG_TWI/60337:55rows/3games,1,1,55,3,55,3,1.0,60337,60337:1537rows/114games,1,1,1537,114,1537,114,1.0,8,60337:55rows/3games,55,3,55,0,55,3
4136,pitcher,2020,R,13,22368,LG_TWI,62146,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62146,LG_TWI/62146:324rows/26games,1,1,324,26,324,26,1.0,62146,62146:1670rows/124games,1,1,1670,124,1670,124,1.0,9,62146:538rows/46games,538,46,538,0,556,48
4137,pitcher,2020,R,13,22478,LG_TWI,63103,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63103,LG_TWI/63103:171rows/4games,1,1,171,4,171,4,1.0,63103,63103:915rows/28games,1,1,915,28,915,28,1.0,7,63103:171rows/4games,171,4,171,0,171,4
4138,pitcher,2020,R,13,22547,LG_TWI,76650,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,76650,LG_TWI/76650:487rows/41games,1,1,487,41,487,41,1.0,76650,76650:2432rows/205games,1,1,2432,205,2432,205,1.0,8,76650:883rows/70games,883,70,883,0,961,76
4139,pitcher,2020,R,13,22820,LG_TWI,66145,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66145,LG_TWI/66145:342rows/16games,1,1,342,16,342,16,1.0,66145,66145:1905rows/92games,1,1,1905,92,1905,92,1.0,9,66145:533rows/30games,533,30,533,0,599,33
4140,pitcher,2020,R,13,23225,LG_TWI,67119,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67119,LG_TWI/67119:342rows/20games,1,1,342,20,342,20,1.0,67119,67119:2441rows/152games,1,1,2441,152,2441,152,1.0,6,67119:667rows/37games,667,37,667,0,714,40
4141,pitcher,2020,R,13,23232,LG_TWI,67164,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67164,LG_TWI/67164:37rows/2games,1,1,37,2,37,2,1.0,67164,67164:421rows/23games,1,1,421,23,421,23,1.0,7,67164:73rows/4games,73,4,73,0,73,4
4142,pitcher,2020,R,13,23422,LG_TWI,68135,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68135,LG_TWI/68135:1231rows/13games,1,1,1231,13,1231,13,1.0,68135,68135:2739rows/29games,1,1,2739,29,2739,29,1.0,2,68135:2121rows/23games,2121,23,2121,0,2330,25
4143,pitcher,2020,R,13,23426,LG_TWI,65117,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65117,LG_TWI/65117:437rows/19games,1,1,437,19,437,19,1.0,65117,65117:1417rows/61games,1,1,1417,61,1417,61,1.0,9,65117:567rows/27games,567,27,567,0,574,28
4144,pitcher,2020,R,13,23633,LG_TWI,543391,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,543391,LG_TWI/543391:1706rows/18games,1,1,1706,18,1706,18,1.0,543391,543391:10021rows/106games,1,1,10021,106,10021,106,1.0,7,543391:2533rows/27games,2533,27,2533,0,2621,28
4145,pitcher,2020,R,13,23634,LG_TWI,69134,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69134,LG_TWI/69134:297rows/18games,1,1,297,18,297,18,1.0,69134,69134:2645rows/120games,1,1,2645,120,2645,120,1.0,6,69134:526rows/31games,526,31,526,0,585,34
4146,pitcher,2020,R,13,23637,LG_TWI,69159,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69159,LG_TWI/69159:559rows/32games,1,1,559,32,559,32,1.0,69159,69159:3078rows/203games,1,1,3078,203,3078,203,1.0,10,69159:1057rows/61games,1057,61,1057,0,1129,65
4147,pitcher,2020,R,13,23640,LG_TWI,69104,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69104,LG_TWI/69104:202rows/3games,1,1,202,3,202,3,1.0,69104,69104:442rows/16games,1,1,442,16,442,16,1.0,5,69104:310rows/5games,310,5,310,0,341,6
4148,pitcher,2020,R,13,23643,LG_TWI,69111,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69111,LG_TWI/69111:29rows/1games,1,1,29,1,29,1,1.0,69111,69111:488rows/28games,1,1,488,28,488,28,1.0,6,69111:29rows/1games,29,1,29,0,29,1
4149,pitcher,2020,R,13,23852,LG_TWI,50126,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50126,LG_TWI/50126:774rows/9games,1,1,774,9,774,9,1.0,50126,50126:4167rows/53games,1,1,4167,53,4167,53,1.0,6,50126:1468rows/18games,1468,18,1468,0,1712,20
4150,pitcher,2020,R,13,23853,LG_TWI,50157,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50157,LG_TWI/50157:822rows/17games,1,1,822,17,822,17,1.0,50157,50157:3566rows/68games,1,1,3566,68,3566,68,1.0,7,50157:1119rows/21games,1119,21,1119,0,1165,23
4151,pitcher,2020,R,13,23860,LG_TWI,50109,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,50109,LG_TWI/50109:19rows/2games,1,1,19,2,19,2,1.0,50109,50109:527rows/24games,1,1,527,24,527,24,1.0,4,50109:29rows/3games,29,3,29,0,73,4
4152,pitcher,2020,R,14,21558,KIW_HER,74359,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,74359,KIW_HER/74359:151rows/14games,1,1,151,14,151,14,1.0,74359,74359:913rows/64games,1,1,913,64,913,64,1.0,4,74359:247rows/23games,247,23,247,0,277,25
4153,pitcher,2020,R,14,21789,KIW_HER,76430,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,76430,KIW_HER/76430:432rows/27games,1,1,432,27,432,27,1.0,76430,76430:2696rows/170games,1,1,2696,170,2696,170,1.0,6,76430:862rows/57games,862,57,862,0,906,60
4154,pitcher,2020,R,14,22205,KIW_HER,60336,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60336,KIW_HER/60336:245rows/8games,1,1,245,8,245,8,1.0,60336,60336:1503rows/83games,1,1,1503,83,1503,83,1.0,7,60336:260rows/9games,260,9,260,0,273,10
4155,pitcher,2020,R,14,22250,KIW_HER,60264,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,60264,60264:35rows/1games,1,1,35,1,35,1,1.0,1,60264:61rows/1games,61,1,61,0,61,1
4156,pitcher,2020,R,14,22389,KIW_HER,62363,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62363,KIW_HER/62363:1261rows/14games,1,1,1261,14,1261,14,1.0,62363,62363:5796rows/138games,1,1,5796,138,5796,138,1.0,6,62363:2084rows/23games,2084,23,2084,0,2245,25
4157,pitcher,2020,R,14,22397,KIW_HER,62360,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62360,KIW_HER/62360:730rows/32games,1,1,730,32,730,32,1.0,62360,62360:3258rows/174games,1,1,3258,174,3258,174,1.0,7,62360:1028rows/52games,1028,52,1028,0,1039,53
4158,pitcher,2020,R,14,22505,KIW_HER,63348,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63348,KIW_HER/63348:543rows/25games,1,1,543,25,543,25,1.0,63348,63348:629rows/30games,1,1,629,30,629,30,1.0,4,63348:788rows/42games,788,42,788,0,789,42
4159,pitcher,2020,R,14,22508,KIW_HER,63342,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63342,KIW_HER/63342:574rows/31games,1,1,574,31,574,31,1.0,63342,63342:1866rows/113games,1,1,1866,113,1866,113,1.0,5,63342:919rows/51games,919,51,919,0,955,53
4160,pitcher,2020,R,14,22596,KIW_HER,62937,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62937,KIW_HER/62937:43rows/2games,1,1,43,2,43,2,1.0,62937,62937:677rows/25games,1,1,677,25,677,25,1.0,7,62937:121rows/7games,121,7,121,0,121,7
4161,pitcher,2020,R,14,22785,KIW_HER,65392,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65392,KIW_HER/65392:35rows/1games,1,1,35,1,35,1,1.0,65392,65392:412rows/8games,1,1,412,8,412,8,1.0,3,65392:48rows/2games,48,2,48,0,48,2
4162,pitcher,2020,R,14,22867,KIW_HER,66305,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66305,KIW_HER/66305:33rows/1games,1,1,33,1,33,1,1.0,66305,66305:1065rows/49games,1,1,1065,49,1065,49,1.0,8,66305:57rows/2games,57,2,57,0,122,5
4163,pitcher,2020,R,14,22890,KIW_HER,65320,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65320,KIW_HER/65320:991rows/12games,1,1,991,12,991,12,1.0,65320,65320:7497rows/88games,1,1,7497,88,7497,88,1.0,8,65320:1551rows/19games,1551,19,1551,0,1734,21
